model,gridID,n_points,refit,Mu1,Mu2,Sigma1,Sigma2,Nu1,Nu2,Theta,Rho,Kappa1,Kappa2,sigma_e1,sigma_e2,rho_e,Time,TimeCV,cv_status,RB,n,conv
gauss_cor,129,337,FALSE,NA,NA,0.014864885626543,0.162463965546771,NA,NA,0,-0.0783779709805451,1.21888520464376,1.5853333057067,0.00937784803200713,0.0731576066549972,-0.608021331901314,3.26642202695211,5.33,CV_done,TRUE,1251,FALSE
gauss_cor,130,330,FALSE,NA,NA,0.010469765951553,0.132049429638963,NA,NA,0,-0.376124215930438,0.80944887395386,1.07484564815982,0.0097155503974347,0.0611605443690922,-0.512198163816047,3.3093179918053,5.33,CV_done,TRUE,1250,FALSE
gauss_cor,131,282,FALSE,NA,NA,0.00631521924499158,0.126797959822521,NA,NA,0,-1.05723468835398,0.437091760099716,1.23015837644481,0.0102948778658444,0.0594448014755123,-0.447752345821691,3.38474889377477,5.33,CV_done,TRUE,1249,FALSE
gauss_cor,132,353,FALSE,NA,NA,0.0102774661046718,0.134625824999297,NA,NA,0,-0.07057556129629,0.84350820391661,0.951516896428518,0.00731781314258704,0.0649334849182656,-0.431520385841468,3.47675460745339,5.33,CV_done,TRUE,1253,FALSE
gauss_cor,133,631,FALSE,NA,NA,0.0111103255208281,0.140087355496165,NA,NA,0,0.0708480789897449,1.36737697845469,1.01883752625382,0.00683795057933998,0.0630536891796939,-0.400184348256424,3.34017695513588,5.33,CV_done,TRUE,1250,FALSE
gauss_cor,134,326,FALSE,NA,NA,0.00992389851538279,0.131199630393351,NA,NA,0,-0.149304185378167,1.49126899688066,1.06749906583915,0.00627892682220783,0.0623767588260762,-0.295995144174609,3.36715686418668,5.33,CV_done,TRUE,1245,FALSE
gauss_cor,135,278,FALSE,NA,NA,0.0076328754704179,0.125466285580185,NA,NA,0,0.0196229445008236,1.09555579202958,1.13283545824468,0.00452323813347497,0.0495410035081931,-0.375672143217175,3.33998595751546,5.33,CV_done,TRUE,1251,FALSE
gauss_cor,136,250,FALSE,NA,NA,0.00786968950678497,0.11735786144703,NA,NA,0,-0.120310216104833,1.25097858690621,0.976311226741418,0.00327735017241468,0.0438090263850666,-0.412619871826379,3.25625137545996,5.33,CV_done,TRUE,1246,FALSE
gauss_cor,137,241,FALSE,NA,NA,0.00747155118455298,0.120289647177687,NA,NA,0,-0.0576070291019869,1.32076379138208,1.19338173163165,0.00294553758315762,0.0484908600664879,-0.466257282113395,3.56452240719839,5.33,CV_done,TRUE,1256,FALSE
gauss_cor,138,151,FALSE,NA,NA,0.00939554762335823,0.148912396441971,NA,NA,0,-0.201968653016303,0.969698444192527,1.59620751023268,0.00232824956209194,0.071962784980967,-0.63494781622736,3.4711832020211,5.33,CV_done,TRUE,1244,FALSE
gauss_cor,139,209,FALSE,NA,NA,0.0135600286661454,0.245508487837789,NA,NA,0,-0.919523417469191,0.900456360032299,1.38297128130428,0.00413515888751016,0.0958681661437971,-0.66824983957503,3.44196081586458,5.33,CV_done,TRUE,1259,FALSE
gauss_cor,140,163,FALSE,NA,NA,0.0253855531985909,0.461197965077239,NA,NA,0,0.498573289007234,1.67893478528868,1.35014213391779,0.00658484519590695,0.142382005727386,0.111929838426947,3.4926034708735,5.33,CV_done,TRUE,1258,FALSE
gauss_cor,141,243,FALSE,NA,NA,0.0321896642192286,0.421733608518055,NA,NA,0,0.46678189220392,1.3841971354881,1.28928824343339,0.0104280642734125,0.153204413065315,0.334763067403647,3.36846597938074,5.33,CV_done,TRUE,1255,FALSE
gauss_cor,142,325,FALSE,NA,NA,0.0360867504873839,0.283323862596565,NA,NA,0,0.351955299664263,1.52227783133849,1.13610915431544,0.0139033473577621,0.0991078431146925,0.373796039923677,3.38656858898975,5.33,CV_done,TRUE,1248,FALSE
gauss_cor,143,415,FALSE,NA,NA,0.0353901347184454,0.198036046293942,NA,NA,0,0.607393368724712,1.49501753695644,1.30257360094914,0.0145762408761373,0.0895538596501024,0.516832386927164,3.39322348318166,5.33,CV_done,TRUE,1249,FALSE
gauss_cor,144,477,FALSE,NA,NA,0.0319787377271136,3.135802196685e-5,NA,NA,0,0.0451226330641047,1.49863364531371,2.31294681136715,0.0159816607077614,0.128950726908964,0.699985154930939,3.22086691931994,5.33,CV_done,TRUE,1252,FALSE
gauss_cor,145,520,FALSE,NA,NA,0.037037937133493,0.00402316975279357,NA,NA,0,0.74584065597272,1.5336910953061,2.01669538250506,0.0182594551290585,0.110194607178216,0.720884347450314,3.49774542097692,5.33,CV_done,TRUE,1253,FALSE
gauss_cor,146,327,FALSE,NA,NA,0.0443971397609657,0.191230633286462,NA,NA,0,1.32477433655941,1.96461148040584,1.78994994879565,0.0197625836179621,0.108526134042877,0.746771758226019,2.74329456498777,5.33,CV_done,TRUE,1253,TRUE
gauss_cor,152,153,FALSE,NA,NA,0.0777441168185447,0.421273647515879,NA,NA,0,2.36100805039037,1.06081935615188,1.10965284277493,0.0619098087273201,0.298078362601687,0.949808898129661,3.42632093750216,5.33,CV_done,TRUE,1216,FALSE
