"model","gridID","n_points","cv_Psal_MAE","cv_Psal_MSE","cv_Psal_CRPS","cv_Psal_SCRPS","cv_Temp_MAE","cv_Temp_MSE","cv_Temp_CRPS","cv_Temp_SCRPS","cv_Psal_MAE_sd","cv_Psal_MSE_sd","cv_Psal_CRPS_sd","cv_Psal_SCRPS_sd","cv_Temp_MAE_sd","cv_Temp_MSE_sd","cv_Temp_CRPS_sd","cv_Temp_SCRPS_sd"
"nig_indep",162,313,0.00615778130161237,6.40394706101721e-05,0.00435377292575373,-1.36908393662358,0.115943661692452,0.02114488084498,0.0809463772792143,0.084662151309456,0.000123069278275336,1.69218868958829e-06,0.000169692615624458,0.017170275562194,0.00150338624003059,0.000388943279486046,0.00194554065104746,0.0127634850028492
"nig_indep",163,295,0.00524465118691441,4.75368375707699e-05,0.00378372856352652,-1.43140904262196,0.102974188412883,0.0165442157926153,0.0729171020130773,0.0401447031317379,0.000114284804542097,1.58199964773697e-06,0.000168433975535449,0.023762235258925,0.00120656261388024,0.000325382489403073,0.0015643864576287,0.0120489076736399
"nig_indep",164,313,0.00389942251521948,2.74506744383493e-05,0.00286467294983923,-1.57143619228384,0.0931098619022125,0.0146864753381852,0.0671981125430352,-0.00668204542089148,7.18261042662326e-05,6.38068841058961e-07,8.05566900960587e-05,0.0147356168116521,0.00148498680150101,0.000343840652283182,0.00195557975031906,0.0134274975840033
"nig_indep",165,435,0.0041482554864676,2.91946100852019e-05,0.00295278442963541,-1.5684252198734,0.095571608570903,0.0142755493491283,0.0671290611162582,-0.00923790254261087,8.92323701601257e-05,8.66446774915299e-07,9.286576941142e-05,0.0171830965258735,0.00132283174307787,0.00032205379337904,0.00186488219156943,0.0150371511957667
"nig_indep",166,369,0.00352015178323013,2.45720434938558e-05,0.00263974149355394,-1.61542859975891,0.104985117602782,0.0179932027786866,0.0748684209882381,0.0532919330395073,8.68427099216337e-05,6.85050522534791e-07,0.000110844692532975,0.0186435269644293,0.00138683201417975,0.000345333950349787,0.00159041721190489,0.0116922222159335
"nig_indep",167,327,0.005090648432608,7.39534810242976e-05,0.00387783422628669,-1.3843666123408,0.114462073752062,0.0214653877933862,0.0805841889917828,0.0754381914729444,9.82441973659402e-05,1.14147824845659e-06,0.00010712253590217,0.0208241742691042,0.00172751339351452,0.000503353003420477,0.00188528044218732,0.0131392731512069
"nig_indep",168,356,0.00431489108363278,3.27031857815986e-05,0.00312460850378296,-1.52606048414295,0.111683251757742,0.0242565870065895,0.0822634077345138,0.106494313021898,8.66128085163119e-05,8.59782700604112e-07,9.58770530884291e-05,0.016887974805261,0.0014817851431702,0.000389219093431571,0.0019909735607955,0.0137880662097924
"nig_indep",169,245,0.00406439805843071,2.6403707898989e-05,0.00287255767993818,-1.57978249565897,0.112334005751826,0.0217115172417803,0.0810027694168793,0.083724009222868,7.15074063383035e-05,6.74679010541695e-07,7.78507934933165e-05,0.0145157486163706,0.00151321226453656,0.000353879871658537,0.00173138441448249,0.0125532467505488
"nig_indep",170,260,0.00432501713274048,3.73039846853732e-05,0.00321709228672309,-1.52504866384681,0.101574631035809,0.0146799587776698,0.0693625303984246,0.0125647384504337,6.98479856177414e-05,6.54643912972917e-07,8.58209316018192e-05,0.0184795784751808,0.0011144162553226,0.000272777795491156,0.00132008904080109,0.0104911372997176
"nig_indep",171,345,0.0049056259332524,3.85724153437777e-05,0.0035257904831977,-1.45625052724124,0.0873842481247282,0.0115562964000557,0.0610740226869312,-0.0459979938458102,8.67045773386099e-05,8.72828712558447e-07,8.06240662425123e-05,0.0195312270975404,0.00135715351875072,0.000281976011121157,0.00137740462810751,0.010903038804862
